Country	Product Name	FNSKU	Merchant SKU	ASIN	Condition	Supplier	Supplier part no.	Currency code	Price	Sales last 30 days	Units Sold Last 30 Days	Total Units	Inbound	Available	FC transfer	FC Processing	Customer Order	Unfulfillable	Working	Shipped	Receiving	Fulfilled by	Total Days of Supply (including units from open shipments)	Days of Supply at Amazon Fulfillment Network	Alert	Recommended replenishment qty	Recommended ship date	Recommended action	Unit storage size
US	Mockins Trailerable Boat Covers 17-19ft x 98" | Heavy Duty 600D Boat Cover Fits V-Hull, Tri-Hull - Boats for Fishing, Runabout, Bass Boat Cover | Polyester Oxford Waterproof Boat Cover & UV Resistant	B09G75Q3JK	MSBC-600D-M-28	B09G75Q3JK	New	unassigned		USD	89.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.9783 ft3
US	Mockins 600D Boat Cover 20' - 23' x 100" Heavy Duty Polyester Oxford Boat Covers Fits V-Hull, Tri-Hull - Boats for Fishing, Runabout, Bass Boat Cover | Boat Tarps Heavy Duty Waterproof & UV Resistant	B09G75G3BQ	MSBC-600D-L-29	B09G75G3BQ	New	unassigned		USD	89.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	1.1111 ft3
US	Mockins Trailerable Boat Covers 17-19ft x 98" | 150D Polyester Oxford Boat Cover Fit V-Hull, Tri-Hull, Fishing, Runabout, Bass Boat Cover | UV & Water Resistant - Protects Boat from All Elements	B09G7LZ9DG	MSBC-150D-M-26	B09G7LZ9DG	New	unassigned		USD	69.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.756 ft3
US	Mockins Trailerable Boat Cover 20-23 ft x 100" | 150D Polyester Oxford Boat Covers Fit V-Hull, Tri-Hull, Fishing, Runabout, Bass Boat Cover | UV & Water Resistant - Protects Boat from All Elements	B09G75ZXSX	MSBC-150D-L-27	B09G75ZXSX	New	unassigned		USD	129.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.6625 ft3
US	Nevlers Red & Saffron Inflatable Lounger 2 Pack | 210T Polyester Blow Up Chair | No-Pump Inflatable Couch Set | Air Couch w/ 450 lbs. Capacity, Pockets & Carry Bags for Use as Portable Beach Chair	B09JT4P228	MMINF2PRDSFRN70	B09JT4P228	New	unassigned		USD	64.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	21	02/12/2026	Create shipping plan	0.558 ft3
US	Nevlers 2 Pack Purple Inflatable Loungers Air Sofa Perfect for Beach Chair Camping Chairs or Portable Hammock and Includes Travel Bag Pouch and Pockets | Camping Accessories Blow up Lounger	B081S6WZN4	MMINF2PPUR49	B081S6WZN4	New	unassigned		USD	44.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.6289 ft3
US	Nevlers 24 Pcs Glass Spice Jars with Label | 6 Oz Spice Containers Set Includes Airtight Covers, Metal Lids, Collapsible Funnel & Marker | Spice Jars with Shaker Lids | Reusable Seasoning Jars	B0BJQP7QRW	MK24-SPIC6OZ-56	B0BJQP7QRW	New	unassigned		USD	24.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.4978 ft3
US	Nevlers 3 Qt Vegetable Steamer for Cooking w/ 2 Qt Steamer Basket for Pot & Vented Glass Lid | 3 Piece Stainless Steel Stock Pot Set | Safe & Durable Stainless Steel Cookware w/Cool-Touch Handles	B077NTVDYZ	MK-STE-POT-52	B077NTVDYZ	New	unassigned		USD	45.00	0.0	0	0	0	0	0	0	0	4	0	0	0	Amazon	0	0	out_of_stock	28	02/12/2026	Create shipping plan	0.5694 ft3
US	Nevlers 15 Pcs Stainless Steel Pots and Pans Set |Tri-Ply Stainless Steel Cooking Set & Aluminum Core | Premium Steel Pan Set | Induction Cookware Set | Kitchen Cookware Sets & Utensils	B077NR34T5	MK-PP-15PC-54	B077NR34T5	New	unassigned		USD	299.00	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	1	02/12/2026	Create shipping plan	2.8212 ft3
US	Nevlers 10 Piece Stainless Steel Pot and Pan Set | Tri Ply Stainless Steel Cookware Set with Aluminum Core | Premium Non Toxic Cookware | Safe & Durable Cooking Pots and Pans with Lids & Utensils	B089QXW9QB	MK-PP-10PC-53	B089QXW9QB	New	unassigned		USD	109.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	1.7 ft3
US	Nevlers 16 Oz Amber Glass Beer Bottles with Caps |6 Pack Swing Top Glass Bottles with Lids for Beer Brewing Kit | Juicing Bottles Reusable Includes Funnel, Cleaning Brush, & Marker	B097S5D3QP	MK-AM-BR-16Z-6P-45	B097S5D3QP	New	unassigned		USD	29.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.6176 ft3
US	Nevlers Rose Shape Pink Himalayan Salt Lamp with Wood Base | 7-8 lbs & 7"- 8" Himalayan Pink Salt Lamp w/Dimmer Cord & Light Bulb | 100% Salt Rock Lamp | Home Decor	B0883YF9WK	MHSLT-ROS-LMP21	B0883YF9WK	New	unassigned		USD	31.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.1989 ft3
US	Nevlers Natural Pink Himalayan Salt Lamp with Dimmer Cord & Light Bulb | 6"- 8" Tall Salt Rock Lamp with Wood Base | 100% Authentic Himalayan Pink Salt Lamp | Hand Crafted Salt Lamps	B094KPYDYB	MHSLT-LMP-DMR15	B094KPYDYB	New	unassigned		USD	21.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.1665 ft3
US	Nevlers Easy to Use Ceramic Himalayan Salt Inhaler | Natural Salt Inhaler for Allergy and Asthma Relief - Includes 5 Oz of Pure Himalayan Pink Salt | Salt Inhaler Himalayan for Asthma - Gray Color	B08572LLRS	MHSLT-INHA-GRY18	B08572LLRS	New	unassigned		USD	19.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.0391 ft3
US	Nevlers Black Himalayan Pink Salt Inhaler w/ 6 Oz Organic Coarse Pink Himalayan Sea Salt | Portable Handheld Ceramic Salt Air Inhaler | Homeopathic Natural Himalayan Salt Inhaler for Lungs & Nose	B08DQFZ83Q	MHSLT-INHA-BLK1B	B08DQFZ83Q	New	unassigned		USD	19.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.0636 ft3
US	Mockins Silver Bluetooth Karaoke Microphone for Kids with Built in Wireless Speaker| Wireless Microphone Karaoke Compatible with iOS & Android | All-in-One Mic	B07FSQBSJJ	MHMICSIL92	B07FSQBSJJ	New	Mockins	MHMICSIL92	USD	26.99	74.95	5	49	0	49	0	0	0	0	0	0	0	Amazon	201	201		0	none	No action required	0.1044 ft3
US	Mockins Rose Karaoke Microphone Wireless w/Built-in Speaker | Wireless Microphones Bluetooth Compatible w/iPhone & Android | Bluetooth Karaoke Microphone for Kids | Portable Mic	B074JH72CL	MHMICROS37	B074JH72CL	New	Mockins	MHMICROS37	USD	19.99	89.79	6	24	0	22	2	0	0	9	0	0	0	Amazon	97	97		0	none	No action required	0.1085 ft3
US	Mockins Red Bluetooth Karaoke Microphone for Kids with Built in Speaker | Wireless Microphone Karaoke Compatible with iPhone & Android | All-in-One Mic	B07LCRPN12	MHMICRD00	B07LCRPN12	New	Mockins	MHMICRD00	USD	19.99	164.89	11	9	7	1	0	0	1	1	0	0	7	Amazon	20	18		19	02/17/2026	Create shipping plan	0.1072 ft3
US	Mockins Purple Bluetooth Karaoke Microphone for Kids with Bluetooth Microphone Wireless Speaker | Wireless Mic Karaoke for iOS & Android | All-in-One Mic	B078YF889K	MHMICPUR87	B078YF889K	New	Mockins	MHMICPUR87	USD	19.99	44.97	3	24	0	18	1	4	1	1	0	0	0	Amazon	117	92		0	none	No action required	0.1145 ft3
US	Mockins Navy Bluetooth Karaoke Microphone for Kids with Built in Bluetooth Speaker| Wireless Microphone Karaoke Compatible with iOS & Android| All-in-One Mic	B084CW7TGS	MHMICNVY09	B084CW7TGS	New	unassigned		USD	22.99	134.61	9	45	2	41	2	0	0	0	0	0	2	Amazon	218	218		0	none	No action required	0.1061 ft3
US	Mockins Gold Bluetooth Karaoke Microphone for Kids with Built in Bluetooth Microphone Wireless Speaker | Wireless Mic Karaoke Compatible with iPhone & Android | All-in-One Mic	B074JK52M5	MHMICGOL36	B074JK52M5	New	Mockins	MHMICGOL36	USD	26.99	269.82	18	25	0	25	0	0	0	4	0	0	0	Amazon	56	56		1	02/18/2026	Create shipping plan	0.1075 ft3
US	mockins Wireless Bluetooth Karaoke Microphone with Built In Bluetooth Speaker All-in-One Karaoke Machine | Compatible with Android & Ios Iphone - Blue Color	B07FT17336	MHMICBLU93	B07FT17336	New	Mockins	MHMICBLU93	USD	26.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.1066 ft3
US	Mockins Black Bluetooth Karaoke Microphone for Kids w/Built in Bluetooth Speaker | Wireless Microphone Karaoke Compatible with iPhone & Android | All-in-One Mic	B074JHY85P	MHMICBLK35	B074JHY85P	New	Mockins	MHMICBLK35	USD	25.99	239.84	16	19	0	15	4	0	0	3	0	0	0	Amazon	55	55		1	02/19/2026	Create shipping plan	0.1033 ft3
US	Mockins 2 Pack Silver Bluetooth Karaoke Microphone for Kids with Bluetooth Speaker | Wireless Microphone Karaoke Compatible w/Android & iPhone | Bluetooth Microphone Wireless | Karaoke Mic	B081S6K88T	MHMIC2PSIL12	B081S6K88T	New	unassigned		USD	41.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.2792 ft3
US	Mockins 2 Pack Black Bluetooth Karaoke Microphone for Kids with Bluetooth Speaker | Wireless Microphone Karaoke Compatible w/Android & iPhone | Bluetooth Microphone Wireless | Karaoke Mic	B08428JZD7	MHMIC2PBLK19	B08428JZD7	New	unassigned		USD	42.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.2821 ft3
US	Nevlers Natural Himalayan Salt Sphere Lamp with Beautiful Wood Base -Includes Light Bulb and Dimmer Switch | Night Light and Decor	B077XN1S16	MHHSSPHE75	B077XN1S16	New	Mockins	MHHSSPHE75	USD	36.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.2027 ft3
US	Nevlers 5-7 lbs Hand Crafted Himalayan Salt Lamp with Beautiful Wood Base - 6-8" Tall Salt Rock Lamp | Himalayan Pink Salt Lamp Includes On/Off Switch & Bulb |Night Lights & Decor (Natural)	B076QHTHX4	MHHSL2-3K42	B076QHTHX4	New	Mockins	MMINFKBL30	USD	21.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	8	02/12/2026	Create shipping plan	0.1605 ft3
US	Nevlers (3 Pack 6-8" Tall 5-7 lbs Natural Hand Carved Himalayan Salt Lamp with On/Off Switch & Beautiful Wood Base - Includes Light Bulb | Authentic from The Himalayan Mountains in Pakistan	B077GGQGGW	MHHSL2-3K3P84	B077GGQGGW	New	Mockins	MHHSL2-3K3P84	USD	34.99	0.0	0	5	0	0	0	5	0	0	0	0	0	Amazon	365+	0	out_of_stock	0	none	No action required	0.5958 ft3
US	Nevlers 2 Pack 6-8" Tall 5-7lbs Natural Hand Carved Himalayan Salt Lamp with On/Off Switch & Beautiful Wood Base -Includes Light Bulb | Authentic from The Himalayan Mountains in Pakistan	B077G9FXQ3	MHHSL2-3K2P83	B077G9FXQ3	New	unassigned		USD	29.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.4003 ft3
US	Nevlers White Himalayan Salt Inhaler for Lungs & Nose w/ 6 Oz Organic Coarse Himalayan Pink Salt | Portable Handheld Ceramic Salt Air Inhaler | Homeopathic and Natural	B07DM3HRVH	MHHSINHAWH88	B07DM3HRVH	New	Mockins	MHHSINHAWH88	USD	19.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	1	02/12/2026	Create shipping plan	0.0387 ft3
US	Nevlers Easy to Use Ceramic Himalayan Salt Inhaler | Natural Salt Inhaler for Allergy and Asthma Relief - Includes 5 Oz of Pure Himalayan Pink Salt | Salt Inhaler Himalayan for Asthma - Pink Color	B07DM3R92G	MHHSINHAPNK89	B07DM3R92G	New	Mockins	MHHSINHAPNK89	USD	19.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.0402 ft3
US	Nevlers Olive Green Himalayan Salt Inhaler w/ 6 Oz Organic Coarse Pink Himalayan Sea Salt | Portable Handheld Ceramic Salt Air Inhaler for Cough | Homeopathic Himalayan Salt Inhaler for Lungs & Nose	B07DM3V657	MHHSINHAOLV91	B07DM3V657	New	Mockins	MHHS2PCYNL46	USD	19.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	8	02/12/2026	Create shipping plan	0.039 ft3
US	Nevlers Green Himalayan Salt Inhaler w/ 5 Oz Organic Coarse Pink Himalayan Sea Salt Crystals | Portable Handheld Ceramic Salt Air Inhaler | Homeopathic Natural Option for Lungs & Nose	B07DM4GPNG	MHHSINHAGRN90	B07DM4GPNG	New	Mockins	MHHSINHAGRN90	USD	19.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	1	02/12/2026	Create shipping plan	0.0396 ft3
US	Nevlers Easy to Use Ceramic Salt Inhaler | Includes 6 Oz of Pure Himalayan Pink Salt - Sky Blue Color | Asthma and Allergy Relief	B076QHPRJK	MHHSINHA53	B076QHPRJK	New	Mockins	MHHSINHA53	USD	19.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.0392 ft3
US	Nevlers Heart Shape Pink Himalayan Salt Lamp w/Wood Base| 2.35 lbs & 7"- 8" Himalayan Salt Lamps w/Dimmer Cord & Light Bulb| 100% Salt Rock Lamp | Ambient Himalayan Salt Night Light for Home Decor	X001P2OQVH	MHHSDHRT76-1	B077XJ43FQ	New	Mockins	MHHSDHRT76	USD	39.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.213 ft3
US	Nevlers Heart Shape Pink Himalayan Salt Lamp w/Wood Base| 2.35 lbs & 7"- 8" Himalayan Salt Lamps w/Dimmer Cord & Light Bulb| 100% Salt Rock Lamp | Ambient Himalayan Salt Night Light for Home Decor	B077XJ43FQ	MHHSDHRT76	B077XJ43FQ	New	Mockins	MHHSDHRT76	USD	39.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.2828 ft3
US	Nevlers 6 PK White Himalayan Salt Tea Candle Holder |2.5 lbs Natural Boho Candles Tealight Holder |Hand Crafted Salt Rock Tea Light Holder |Perfect Tea Light Candle Holders for Altar Decor	B07G3F8BDP	MHHS6PWHTEAL97	B07G3F8BDP	New	unassigned		USD	44.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.3086 ft3
US	Nevlers 6 PK Natural Himalayan Salt Tealight Candle Holder | 2.5 lbs Salt Rock Tea Light Holder | Hand Crafted Salt Boho Candle Holders | Great Salt Tea Light Candle Holder Decor | Spa Bathroom Decor	B077GH7LYZ	MHHS6PTEAL80	B077GH7LYZ	New	Mockins	MHHS4PTEAL79	USD	34.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.3026 ft3
US	Nevlers 6" Handcrafted Himalayan Salt Lamp Fire Bowl with Salt Rock Lamp Crystals & Wood Base - Rock Salt Lamp Includes Light Bulb Dimmer Switch Cord | Quality Pink Himalayan Salt Lamps from Pakistan	B076QJW3GK	MHHS6-BOW45	B076QJW3GK	New	unassigned		USD	28.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.1866 ft3
US	Nevlers 4 PK White Himalayan Salt Tea Light Candle Holder | 2.5 lbs Real Himalayan Salt Candle Holders Decorative Tealight	B07JH38Y3W	MHHS4PWHTEAL99	B07JH38Y3W	New	Mockins	MHHS4PWHTEAL99	USD	30.00	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.201 ft3
US	Nevlers 2.5 lbs 4 Pack Natural Himalayan Salt Tea Light Candles Holder | Great Room Decor	B077GH34QW	MHHS4PTEAL79	B077GH34QW	New	Mockins	MHHS4PTEAL79	USD	30.00	19.99	1	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	3	02/12/2026	Create shipping plan	0.2056 ft3
US	Nevlers 2 PK White Himalayan Salt Tealight Holder |2.5 lbs Natural Boho Candles Salt Rock Tea Lights Candle Holder |Hand Crafted Tea Light Holder Decor |Great Candle Holders Decorative	B077GGKBGQ	MHHS2PWHTEAL82	B077GGKBGQ	New	unassigned		USD	19.99	14.99	1	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	7	02/12/2026	Create shipping plan	0.0988 ft3
US	Nevlers 2 PK Natural Himalayan Salt Tealight Candle Holder |2.5 lbs Salt Tea Candle Holder Decor |Hand Crafted Tea Light Holders |Pink Salt Rock Tea Light Holder| Pretty Bohemian Decor & Altar Decor	B076QGJDSX	MHHS2PTEAL50	B076QGJDSX	New	Mockins	MHHS2PTEAL50	USD	18.00	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.1111 ft3
US	Nevlers 2 Pack Authentic Himalayan Salt Lamp Night Light Plug in |5.5" Himalayan Salt Rock Night Light |The Himalayan Salt Night Light is Hand Carved, UL Listed Plug in - Bulbs Includes	B077YS7JFC	MHHS2PNNL77	B077YS7JFC	New	Mockins	MHHS2PNNL77	USD	24.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.0634 ft3
US	Nevlers Inflatable Lounger Night Pink | Includes Travel Bag Pouch & Pockets | Easy to Use Camping Accessories | Cylinder Shape	B076QG7M31	MHHS2PCYNL46	B076QG7M31	New	Mockins	MHHS2PCYNL46	USD	34.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	0.0707 ft3
US	Nevlers Natural Boar Bristle Dry Brushing Set | 4-Piece Body Brush Kit for Exfoliating, Lymphatic Drainage & Circulation | Body Brush, Face Brush, Long-Handled Back Brush + Storage Bag	B075RND37T	MHBATHBRS65	B075RND37T	New	Mockins	MHBATHBRS65	USD	21.99	4854.9	510	726	53	154	478	21	20	22	50	0	3	Amazon	40	34		163	02/19/2026	Create shipping plan	0.0644 ft3
US	mockins Extra Large Air Fryer 5.8 Qt with Advanced LCD Touch Screen, 7 Built-In Presets and Rapid Air Circulation Technology and Includes Free Air Fryer Cookbook	B07GSHW951	MHAIRFRYLG94	B07GSHW951	New	unassigned		USD	99.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	2.1953 ft3
US	Mockins 63"x38"x5.5" Anti Rust Roof Basket with 15 Cu Ft Waterproof Cargo Roof Bag | 250lb Roof Basket Cargo Carrier | Must Have Roof Air Gadget	B07HGCHX1Z	MHAIRFRY96	B07HGCHX1Z	New	Mockins	MHAIRFRY96	USD	149.99	0.0	0	0	0	0	0	0	0	0	0	0	0	Amazon			out_of_stock	0	none	No action required	1.5629 ft3
US	Nevlers 3 Pack Natural Pink Himalayan Salt Lamp with Dimmer Cord & Light Bulb | 6"- 8" Tall Salt Rock Lamp with Wood Base | 100% Authentic Himalayan Pink Salt Lamp | Hand Crafted Salt Lamps	B085LLNW32	MH3P-SLT-LMP-DMR17	B085LLNW32	New	unassigned		USD	66.00	0.0	0	0	0	0	0	0	0	1	0	0	0	Amazon	0	0	out_of_stock	0	none	No action required	0.6125 ft3
